,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
2982,Sur,OM,22.5667,59.5289,87.75,38,0,10.2,clear sky,,
2983,Seoul,KR,37.5683,126.9778,53.6,93,0,1.14,clear sky,,
2984,West Bay,KY,19.3667,-81.4167,86.0,66,40,11.5,scattered clouds,,
2985,Santa Cruz Del Sur,CU,20.7147,-77.9956,86.86,48,4,14.23,clear sky,,
2986,Awjilah,LY,29.1081,21.2869,70.95,49,28,25.75,scattered clouds,,
2987,Saldanha,ZA,-33.0117,17.9442,66.2,55,94,6.91,overcast clouds,,
2988,Palmer,US,42.1584,-72.3287,70.0,18,75,10.36,broken clouds,,
2989,Turochak,RU,52.2576,87.1224,31.44,98,100,2.59,overcast clouds,,
2990,Avera,US,33.194,-82.5271,64.4,97,90,10.36,overcast clouds,,
2991,Taltal,CL,-25.4,-70.4833,64.15,75,22,4.5,few clouds,,
2992,Dawei,MM,14.0833,98.2,78.62,89,97,0.49,overcast clouds,,
2993,Calabozo,VE,8.9242,-67.4293,99.27,27,9,8.25,clear sky,,
2994,Orapa,BW,-21.2833,25.3667,67.93,22,0,3.0,clear sky,,
2995,Mitu,CO,1.1983,-70.1733,89.67,53,83,3.44,broken clouds,,
2996,Saint-Joseph,RE,-21.3667,55.6167,78.8,83,75,28.77,light rain,,
2997,Naze,JP,28.3667,129.4833,64.17,71,97,19.95,overcast clouds,,
2998,Amapa,BR,1.0,-52.0,79.66,94,97,3.29,overcast clouds,,
2999,Airai,TL,-8.9266,125.4092,56.98,92,30,2.48,scattered clouds,,
3000,Itoman,JP,26.1247,127.6694,68.0,83,40,10.36,scattered clouds,,
3001,Sunndalsora,NO,62.6754,8.5515,37.4,75,90,5.75,overcast clouds,,
3002,Doha,QA,25.2867,51.5333,86.0,48,0,5.75,clear sky,,
3003,Peleduy,RU,59.6289,112.7406,21.85,97,100,2.44,overcast clouds,,
3004,Vanimo,PG,-2.6741,141.3028,76.48,89,90,3.69,overcast clouds,,
3005,Batticaloa,LK,7.7102,81.6924,81.45,75,15,5.17,few clouds,,
3006,Kabo,CF,7.6994,18.629,76.8,68,86,5.14,overcast clouds,,
3007,Pimentel,PE,-6.8367,-79.9342,75.2,60,0,21.85,clear sky,,
3008,Kang,BW,-23.6752,22.7876,67.73,26,0,0.85,clear sky,,
3009,Haines Junction,CA,60.7522,-137.5108,42.8,39,13,2.3,few clouds,,
3010,Yatou,CN,37.15,122.3833,50.18,76,1,6.96,clear sky,,
3011,Palana,RU,59.1167,159.9667,25.25,97,100,9.57,light snow,,
3012,Murray Bridge,AU,-35.1167,139.2667,52.0,92,8,4.47,clear sky,,
3013,Naantali,FI,60.4674,22.0243,35.01,93,75,8.05,light rain,,
3014,Russell,US,32.3502,-85.1999,77.0,73,1,9.22,clear sky,,
3015,Nome,US,64.5011,-165.4064,33.8,75,20,3.62,few clouds,,
3016,Acari,PE,-15.4311,-74.6158,79.39,54,21,11.97,few clouds,,
3017,Vanavara,RU,60.34,102.2797,30.52,96,100,1.63,overcast clouds,,
3018,Jawa,JO,31.8525,35.9393,75.2,46,6,5.75,clear sky,,
3019,Coxim,BR,-18.5067,-54.76,97.03,19,73,5.37,broken clouds,,
3020,Calvinia,ZA,-31.4707,19.776,71.19,30,55,4.56,broken clouds,,
3021,Kedrovyy,RU,56.1667,91.8167,26.6,93,0,2.24,clear sky,,
3022,Westport,US,41.1415,-73.3579,70.0,30,1,16.11,clear sky,,
3023,Puerto Escondido,MX,15.85,-97.0667,87.8,70,40,9.22,scattered clouds,,
3024,Kodiak,US,57.79,-152.4072,42.8,87,90,2.68,overcast clouds,,
3025,Abu Dhabi,AE,24.4667,54.3667,82.4,69,0,6.91,clear sky,,
3026,Kibuye,RW,-2.0597,29.3482,67.3,82,76,0.92,light rain,,
3027,Castlemaine,AU,-37.0667,144.2167,46.0,54,72,4.12,broken clouds,,
3028,San Patricio,US,28.017,-97.5169,96.8,13,1,17.27,clear sky,,
3029,Sabang,ID,5.8933,95.3214,83.14,72,100,16.42,overcast clouds,,
3030,Kichmengskiy Gorodok,RU,59.9816,45.7854,47.16,77,82,9.33,broken clouds,,
3031,Fort Frances,CA,48.5999,-93.4003,39.99,41,20,9.22,few clouds,,
3032,Leh,IN,34.1667,77.5833,28.0,28,2,3.02,clear sky,,
3033,Aasiaat,GL,68.7098,-52.8699,33.78,80,65,10.78,broken clouds,,
3034,Santiago Del Estero,AR,-27.7951,-64.2615,75.88,52,70,11.12,broken clouds,,
3035,Lorengau,PG,-2.0226,147.2712,80.58,77,69,3.74,broken clouds,,
3036,Havelock,US,34.8791,-76.9013,64.99,68,75,4.61,broken clouds,,
3037,Papara,BR,-3.9839,-38.7273,87.01,74,75,16.11,broken clouds,,
3038,Lac Du Bonnet,CA,50.2536,-96.0612,42.01,52,52,6.96,broken clouds,,
3039,Yeppoon,AU,-23.1333,150.7333,68.0,77,98,5.75,overcast clouds,,
3040,Puerto Lopez,CO,4.0845,-72.956,94.66,39,78,7.09,broken clouds,,
3041,Kargasok,RU,59.0556,80.8572,36.32,94,100,5.91,overcast clouds,,
3042,Virginia Beach,US,36.8529,-75.978,68.0,42,90,12.66,overcast clouds,,
3043,Northam,GB,51.0333,-4.2167,53.01,46,61,1.01,broken clouds,,
3044,Eydhafushi,MV,5.1033,73.0708,83.79,71,26,6.51,scattered clouds,,
3045,Lima,PE,-12.0432,-77.0282,69.8,73,40,8.05,scattered clouds,,
3046,Twentynine Palms,US,34.1356,-116.0542,75.99,20,1,4.61,clear sky,,
3047,Shingu,JP,33.7333,135.9833,53.19,88,5,4.76,clear sky,,
3048,Berlevag,NO,70.8578,29.0864,34.12,70,100,13.49,overcast clouds,,
3049,Behshahr,IR,36.6923,53.5526,61.21,86,99,2.77,overcast clouds,,
3050,Saint-Leu,RE,-21.15,55.2833,78.8,83,75,28.77,light rain,,
3051,Belmonte,BR,-15.8631,-38.8828,82.4,69,40,13.8,scattered clouds,,
3052,Dejen,ET,10.1667,38.1333,63.72,50,79,4.59,broken clouds,,
3053,Neuquen,AR,-38.9516,-68.0591,64.4,52,0,4.61,clear sky,,
3054,Nuuk,GL,64.1835,-51.7216,39.2,70,20,8.05,few clouds,,
3055,San Quintin,MX,30.4833,-115.95,63.27,67,65,15.03,broken clouds,,
3056,Rehoboth,NA,-23.3167,17.0833,70.74,23,47,8.86,scattered clouds,,
3057,Kabalo,CD,-6.05,26.9167,72.23,92,96,3.0,moderate rain,,
3058,Clermont,FR,49.5,2.4167,57.2,47,0,13.8,clear sky,,
3059,Darnah,LY,32.767,22.6367,65.5,68,76,18.23,broken clouds,,
3060,Nantucket,US,41.2835,-70.0995,59.0,47,1,17.27,clear sky,,
3061,Ossora,RU,59.2353,163.0719,29.8,98,100,3.06,light snow,,
3062,Sokoto,NG,13.0609,5.239,89.85,38,87,11.95,overcast clouds,,
3063,Shirokiy,RU,49.758,129.523,32.25,81,64,8.48,broken clouds,,
3064,Kingaroy,AU,-26.5333,151.8333,44.6,100,8,1.12,clear sky,,
3065,Salinas,US,36.6777,-121.6555,60.8,62,75,6.91,broken clouds,,
3066,Accra,GH,5.556,-0.1969,86.0,74,20,16.11,few clouds,,
3067,Reykjavik,IS,64.1355,-21.8954,48.99,76,90,13.8,overcast clouds,,
3068,Alexandria,EG,31.2156,29.9553,71.6,53,0,5.75,clear sky,,
3069,Vao,NC,-22.6667,167.4833,76.03,67,100,11.48,light rain,,
3070,Sorland,NO,67.667,12.6934,37.49,56,86,20.83,overcast clouds,,
3071,Esmeraldas,BR,-19.7625,-44.3139,84.2,42,40,2.3,scattered clouds,,
3072,Rawson,AR,-43.3002,-65.1023,60.01,45,9,1.16,clear sky,,
3073,Crixas,BR,-14.5489,-49.9692,87.84,40,17,0.65,few clouds,,
3074,Carutapera,BR,-1.195,-46.02,82.71,76,95,6.89,overcast clouds,,
3075,Juneau,US,58.3019,-134.4197,50.0,43,20,6.91,few clouds,,
3076,Marzuq,YE,14.4,46.4667,72.64,67,20,8.14,few clouds,,
3077,Erie,US,42.7667,-78.6664,63.0,37,60,1.01,broken clouds,,
3078,Praia,CV,14.9215,-23.5087,75.2,57,75,19.57,broken clouds,,
3079,Ponta Do Sol,PT,32.6667,-17.1,66.2,59,20,6.91,few clouds,,
3080,Leshukonskoye,RU,64.8989,45.7622,49.39,58,83,6.46,broken clouds,,
3081,Mahon,ES,39.8885,4.2658,60.8,63,0,8.05,clear sky,,
3082,Svarstad,NO,59.399,9.9698,45.0,33,92,4.0,overcast clouds,,
3083,Okato,NZ,-39.2,173.8833,51.01,84,75,7.0,broken clouds,,
3084,Eresos,GR,39.1667,25.9333,59.0,82,20,6.11,few clouds,,
3085,Tole,UA,44.7167,33.8167,50.0,54,66,2.42,broken clouds,,
3086,Camana,PE,-16.6228,-72.7111,71.02,71,86,9.8,overcast clouds,,
3087,Richards Bay,ZA,-28.783,32.0377,69.17,85,70,11.97,light rain,,
3088,San Juan,AR,-31.5375,-68.5364,73.11,29,0,7.47,clear sky,,
3089,Buncrana,IE,55.1333,-7.45,64.4,48,0,9.22,clear sky,,
3090,Ko Samui,TH,9.5357,99.9357,84.0,68,99,9.33,overcast clouds,,
3091,Querecotillo,PE,-4.8378,-80.6456,88.75,41,37,8.81,scattered clouds,,
3092,Matay,EG,28.419,30.7792,80.02,16,6,6.98,clear sky,,
3093,Pala,TD,9.3642,14.9046,81.45,52,76,10.65,light rain,,
3094,Maragogi,BR,-9.0122,-35.2225,82.26,74,17,9.33,few clouds,,
3095,Nouadhibou,MR,20.931,-17.0347,69.8,73,0,21.85,clear sky,,
3096,Soyo,AO,-6.1349,12.3689,79.68,81,94,4.9,overcast clouds,,
3097,Bagotville,AU,-28.9833,153.4167,54.0,100,90,4.61,fog,,
3098,Pozo Colorado,PY,-23.4923,-58.7972,81.09,71,48,5.01,scattered clouds,,
3099,Coquimbo,CL,-29.9533,-71.3436,64.4,68,0,13.8,clear sky,,
3100,Tucumcari,US,35.1717,-103.725,66.2,30,1,8.05,clear sky,,
3101,Grenfell,AU,-33.9,148.1667,41.99,85,0,2.3,clear sky,,
3102,Truro,GB,50.2653,-5.0544,55.4,47,100,21.85,overcast clouds,,
3103,Luderitz,NA,-26.6481,15.1594,62.01,87,1,5.44,clear sky,,
3104,Macusani,PE,-14.0833,-70.4333,50.0,54,55,10.29,broken clouds,,
3105,Cabedelo,BR,-6.9811,-34.8339,82.4,78,75,11.5,broken clouds,,
3106,De Aar,ZA,-30.6497,24.0123,68.09,23,2,8.77,clear sky,,
3107,Delijan,IR,33.9905,50.6838,67.53,41,73,2.24,broken clouds,,
3108,Kahului,US,20.8947,-156.47,71.6,100,40,12.66,light rain,,
3109,Jeremie,HT,18.65,-74.1167,81.03,70,21,1.66,few clouds,,
3110,Lahij,YE,13.1667,44.5833,79.47,62,72,5.59,broken clouds,,
3111,Pemangkat,ID,1.1667,108.9667,79.18,82,66,4.72,broken clouds,,
3112,Batagay-Alyta,RU,67.8006,130.4114,17.06,83,100,5.86,overcast clouds,,
3113,Bilibino,RU,68.0546,166.4372,22.6,95,100,1.88,light snow,,
3114,Juli,PE,-16.2167,-69.45,51.15,44,4,12.37,clear sky,,
3115,Sohagpur,IN,22.7,78.2,90.19,16,99,2.17,overcast clouds,,
3116,Abu Zabad,SD,12.35,29.25,90.86,25,75,7.81,broken clouds,,
3117,Urumqi,CN,43.801,87.6005,37.4,48,0,4.47,clear sky,,
3118,Middlebury,US,44.0153,-73.1673,68.0,27,40,7.47,scattered clouds,,
3119,Usak,TR,38.5,29.4167,58.93,54,96,9.01,overcast clouds,,
3120,College,US,64.8569,-147.8028,48.2,42,20,0.96,few clouds,,
3121,San Carlos De Bariloche,AR,-41.1456,-71.3082,64.99,38,0,8.05,clear sky,,
3122,Farafangana,MG,-22.8167,47.8333,72.03,88,30,3.71,moderate rain,,
3123,Tiznit,MA,29.5833,-9.5,63.16,58,34,10.69,scattered clouds,,
3124,Tocopilla,CL,-22.092,-70.1979,69.46,62,12,6.49,few clouds,,
3125,Zharkovskiy,RU,55.849,32.2697,35.64,72,81,6.69,broken clouds,,
3126,Sao Caetano De Odivelas,BR,-0.75,-48.02,80.42,91,99,5.77,light rain,,
3127,Salalah,OM,17.0151,54.0924,82.29,75,27,6.98,scattered clouds,,
3128,Port Shepstone,ZA,-30.7414,30.455,69.31,84,19,11.61,light rain,,
3129,Goderich,CA,43.7501,-81.7165,57.2,35,77,6.91,broken clouds,,
3130,Menongue,AO,-14.6585,17.691,68.99,44,83,3.38,broken clouds,,
3131,Mitsamiouli,KM,-11.3847,43.2844,80.47,78,89,10.76,light rain,,
3132,Paamiut,GL,61.994,-49.6678,38.7,72,81,10.11,broken clouds,,
3133,Moron,AR,-34.6534,-58.6198,73.99,62,26,5.01,scattered clouds,,
3134,Dubti,ET,11.7361,41.0853,93.52,28,23,12.95,few clouds,,
3135,Taoudenni,ML,22.6783,-3.9836,100.22,7,0,14.0,clear sky,,
3136,Erzin,TR,36.9559,36.2,71.6,46,0,4.61,clear sky,,
3137,Santa Lucia,ES,27.9117,-15.5407,71.6,64,75,2.3,broken clouds,,
3138,Pangnirtung,CA,66.1451,-65.7125,33.8,75,20,5.75,few clouds,,
3139,Dunedin,NZ,-45.8742,170.5036,48.99,78,43,8.01,scattered clouds,,
3140,Evensk,RU,61.95,159.2333,18.0,80,100,10.8,overcast clouds,,
3141,Walvis Bay,NA,-22.9575,14.5053,60.8,82,17,6.91,few clouds,,
3142,Gazli,UZ,40.1333,63.45,76.28,28,77,6.53,broken clouds,,
3143,Aloleng,PH,16.1307,119.7824,77.34,77,5,6.2,clear sky,,
3144,Batagay,RU,67.6333,134.6333,14.94,92,100,4.16,overcast clouds,,
3145,Saint George,US,37.1041,-113.5841,78.01,16,1,9.22,clear sky,,
3146,Sar-E Pul,AF,35.8333,66.1667,56.26,33,93,2.93,overcast clouds,,
3147,Lufilufi,WS,-13.8745,-171.5986,75.2,94,75,4.61,broken clouds,,
3148,Harboore,DK,56.6175,8.1807,44.01,65,9,17.56,clear sky,,
3149,Pottstown,US,40.2454,-75.6496,68.0,27,1,6.91,clear sky,,
3150,Alice Springs,AU,-23.7,133.8833,46.4,71,2,8.05,clear sky,,
3151,Madang,PG,-5.2246,145.7966,75.74,90,80,2.06,broken clouds,,
3152,Porto Novo,BJ,6.4965,2.6036,86.0,74,40,13.8,scattered clouds,,
3153,Micheweni,TZ,-4.9667,39.8333,80.37,83,69,8.55,light rain,,
3154,Brenham,US,30.1669,-96.3977,78.01,57,1,12.66,clear sky,,
3155,Rio Grande,BR,-32.035,-52.0986,77.0,61,20,2.3,few clouds,,
3156,Moranbah,AU,-22.0016,148.0466,65.17,81,100,13.56,overcast clouds,,
3157,Santa Comba,ES,43.0331,-8.8093,66.99,63,100,4.0,overcast clouds,,
3158,Swan River,CA,52.1058,-101.2676,42.8,24,98,10.36,light rain,,
3159,Strezhevoy,RU,60.7333,77.5889,42.8,81,100,4.47,light rain,,
3160,Marawi,PH,7.9986,124.2928,77.0,89,57,5.99,broken clouds,,
3161,Worland,US,44.0169,-107.9554,51.8,40,1,6.91,clear sky,,
3162,San Jose,US,37.3394,-121.895,63.0,55,75,2.64,broken clouds,,
3163,Igarka,RU,67.4667,86.5833,33.19,98,100,8.39,overcast clouds,,
3164,Salinopolis,BR,-0.6136,-47.3561,82.15,79,100,7.09,overcast clouds,,
3165,Kuna,US,43.4918,-116.4201,53.01,100,75,10.36,moderate rain,,
3166,Wharton,US,29.3116,-96.1027,84.0,39,1,13.8,clear sky,,
3167,Jumla,NP,29.2747,82.1838,45.18,70,61,5.35,broken clouds,,
3168,Orlik,RU,52.5178,99.825,23.27,90,100,1.43,overcast clouds,,
3169,Denpasar,ID,-8.65,115.2167,80.6,89,20,5.75,few clouds,,
3170,Henties Bay,NA,-22.116,14.2845,65.34,82,3,7.05,clear sky,,
3171,Derzhavinsk,KZ,51.1,66.3167,48.07,43,99,17.69,overcast clouds,,
3172,Fuerte Olimpo,PY,-21.0415,-57.8738,95.13,28,93,6.42,overcast clouds,,
3173,Balykshi,KZ,47.0667,51.8667,55.4,88,0,11.18,clear sky,,
3174,Keti Bandar,PK,24.1447,67.4497,82.76,70,0,10.8,clear sky,,
3175,Oranjemund,NA,-28.55,16.4333,60.06,89,9,5.28,clear sky,,
3176,Pacific Grove,US,36.6177,-121.9166,60.8,55,40,6.91,scattered clouds,,
3177,Baculin,PH,7.4525,126.5842,78.6,80,99,5.57,overcast clouds,,
3178,Raudeberg,NO,61.9875,5.1352,39.0,71,83,16.98,broken clouds,,
3179,Urla,TR,38.3229,26.764,59.0,94,75,5.75,light rain,,
3180,Nador,MA,35.174,-2.9287,62.6,82,90,13.8,overcast clouds,,
3181,Olafsvik,IS,64.8945,-23.7142,44.94,83,100,16.89,light rain,,
3182,Tessalit,ML,20.1986,1.0114,97.14,4,0,8.12,clear sky,,
3183,Copiapo,CL,-27.3667,-70.3333,64.4,63,40,12.66,scattered clouds,,
3184,Betsiamites,CA,48.9413,-68.646,51.8,43,90,11.5,overcast clouds,,
3185,Camargo,MX,27.6667,-105.1667,74.44,9,0,3.6,clear sky,,
3186,Ust-Nera,RU,64.5667,143.2,-7.44,91,17,1.14,few clouds,,
3187,Golaghat,IN,26.5167,93.9667,76.28,31,45,6.24,scattered clouds,,
3188,Yarkovo,RU,57.4028,67.0786,43.34,53,100,5.88,overcast clouds,,
3189,Cap Malheureux,MU,-19.9842,57.6142,79.0,82,99,10.0,overcast clouds,,
3190,Voluntari,RO,44.4667,26.1333,55.99,62,0,1.14,clear sky,,
3191,Tortoli,IT,39.9256,9.6572,59.0,63,0,5.75,clear sky,,
3192,Sladkovo,RU,55.5284,70.3385,44.35,42,100,11.14,overcast clouds,,
3193,Hualmay,PE,-11.0964,-77.6139,72.45,72,17,10.18,few clouds,,
3194,Stryn,NO,61.9045,6.7226,30.99,86,90,1.99,overcast clouds,,
3195,Necochea,AR,-38.5473,-58.7368,64.0,64,4,11.99,clear sky,,
3196,Grindavik,IS,63.8424,-22.4338,46.4,87,90,23.02,heavy intensity rain,,
3197,Cayenne,GF,4.9333,-52.3333,78.8,89,40,5.75,scattered clouds,,
3198,Waipawa,NZ,-41.4122,175.5153,53.6,87,40,2.3,scattered clouds,,
3199,Mayumba,GA,-3.432,10.6554,79.68,85,87,6.76,overcast clouds,,
3200,Piacabucu,BR,-10.4056,-36.4344,83.53,68,30,9.55,scattered clouds,,
3201,Tricase,IT,39.9304,18.3553,57.2,72,20,18.41,few clouds,,
3202,Ambikapur,IN,23.1167,83.2,78.48,17,98,0.22,overcast clouds,,
3203,Pasighat,IN,28.0667,95.3333,72.3,44,56,4.63,broken clouds,,
3204,Impfondo,CG,1.6381,18.0667,78.98,68,98,3.49,overcast clouds,,
3205,Shagonar,RU,51.5333,92.8,33.66,72,14,3.91,few clouds,,
3206,Ifanadiana,MG,-21.3,47.6333,66.22,99,70,0.78,broken clouds,,
3207,Olinda,BR,-8.0089,-34.8553,82.4,54,40,6.91,scattered clouds,,
3208,Mnogovershinnyy,RU,53.9353,139.9242,17.76,88,47,4.63,scattered clouds,,
3209,Savannakhet,LA,16.566,104.751,85.15,53,52,6.62,broken clouds,,
3210,Odweyne,SO,9.4092,45.064,80.04,49,89,12.91,overcast clouds,,
3211,Mayo,US,38.8876,-76.5119,64.99,48,1,10.36,clear sky,,
3212,Bengkulu,ID,-3.8004,102.2655,75.72,89,98,3.98,overcast clouds,,
3213,Tateyama,JP,34.9833,139.8667,60.01,66,25,5.99,scattered clouds,,
3214,Fukue,JP,32.6881,128.8419,61.75,80,13,11.56,few clouds,,
3215,Davila,PH,18.4726,120.5763,71.6,88,20,3.44,few clouds,,
3216,Juybar,IR,36.6412,52.9124,59.67,82,100,1.28,overcast clouds,,
3217,Vieux Fort,LC,13.7167,-60.95,86.0,62,40,18.41,scattered clouds,,
3218,Dharchula,IN,29.85,80.5333,59.88,51,74,8.1,broken clouds,,
3219,Babol,IR,36.5513,52.679,60.46,79,100,2.37,overcast clouds,,
3220,Mosetse,BW,-20.75,26.65,69.24,26,0,4.65,clear sky,,
3221,Honningsvag,NO,70.9821,25.9704,32.09,87,100,24.02,light snow,,
3222,Kismayo,SO,-0.3582,42.5454,82.45,73,97,14.18,overcast clouds,,
3223,Bull Savanna,JM,17.8868,-77.5902,83.34,60,6,16.2,clear sky,,
3224,Rockport,US,28.0206,-97.0544,95.0,22,1,13.8,clear sky,,
3225,Mackay,AU,-21.15,149.2,68.0,94,75,5.75,broken clouds,,
3226,Belle Fourche,US,44.6714,-103.8522,50.0,53,95,4.0,overcast clouds,,
3227,Bakaly,RU,55.1789,53.8028,42.48,91,100,7.92,overcast clouds,,
3228,Kutum,SD,14.2,24.6667,85.05,13,61,11.61,broken clouds,,
3229,Deputatskiy,RU,69.3,139.9,4.17,87,99,3.49,overcast clouds,,
3230,Freetown,SL,8.484,-13.2299,81.14,74,18,10.74,few clouds,,
3231,Alice Town,BS,25.7167,-79.3,78.55,73,95,14.81,overcast clouds,,
3232,Eyl,SO,7.9803,49.8164,83.57,72,29,8.7,scattered clouds,,
3233,Nipawin,CA,53.3668,-104.0009,32.0,51,75,5.75,broken clouds,,
3234,Pierre,US,44.3683,-100.351,42.8,42,1,4.61,clear sky,,
3235,Plettenberg Bay,ZA,-34.0527,23.3716,61.57,89,100,3.71,overcast clouds,,
3236,Houma,US,29.5958,-90.7195,82.99,78,90,14.97,overcast clouds,,
3237,Beringovskiy,RU,63.05,179.3167,29.39,97,95,4.72,overcast clouds,,
3238,West Plains,US,36.7281,-91.8524,55.4,88,90,11.5,overcast clouds,,
3239,Sabha,LY,27.0377,14.4283,83.21,20,2,14.36,clear sky,,
3240,Emba,KZ,48.8264,58.1442,46.87,76,71,8.39,broken clouds,,
3241,Hellin,ES,38.5106,-1.701,55.99,76,20,12.66,few clouds,,
3242,Simi,SL,9.5667,-12.35,96.78,31,42,9.6,scattered clouds,,
3243,Prince Rupert,CA,54.3161,-130.3201,50.0,76,20,4.61,few clouds,,
3244,Royan,FR,45.6285,-1.0281,77.0,20,0,5.75,clear sky,,
3245,Oranjestad,AW,12.524,-70.027,87.8,62,20,25.32,few clouds,,
3246,Neiafu,TO,-18.65,-173.9833,71.6,94,75,10.22,broken clouds,,
3247,Ayagoz,KZ,47.9714,80.4392,32.74,43,2,2.59,clear sky,,
3248,Loreto,MX,22.2667,-101.9667,76.28,10,50,3.98,scattered clouds,,
3249,Inhambane,MZ,-23.865,35.3833,71.89,79,0,8.01,clear sky,,
3250,Bouca,CF,6.5105,18.2733,73.87,87,99,3.71,light rain,,
3251,Dudinka,RU,69.4058,86.1778,31.39,95,99,15.82,overcast clouds,,
3252,Sobolevo,RU,54.4299,31.8996,35.85,74,99,9.82,overcast clouds,,
3253,Sinnamary,GF,5.3833,-52.95,78.42,86,100,12.03,overcast clouds,,
3254,Jizan,SA,17.3333,42.6667,87.8,40,20,23.02,sand,,
3255,Saint-Pierre,RE,-21.3393,55.4781,78.8,83,75,28.77,light rain,,
3256,Lasa,IT,46.6166,10.7002,68.0,35,0,5.75,clear sky,,
3257,Tautira,PF,-17.7333,-149.15,80.6,69,75,5.75,light rain,,
3258,Tall Kayf,TR,37.0833,41.0667,75.2,10,0,4.61,clear sky,,
3259,Brebes,ID,-6.8706,109.0369,77.58,81,8,7.07,clear sky,,
3260,Bam,IR,29.106,58.357,80.49,21,10,13.58,clear sky,,
3261,Praya,CV,14.9215,-23.5087,75.2,57,75,19.57,broken clouds,,
3262,Kurumkan,RU,54.3,110.3,42.22,42,100,3.06,overcast clouds,,
3263,Kozhva,RU,65.1073,57.0459,43.21,80,60,7.36,broken clouds,,
3264,Mecca,SA,21.4267,39.8261,88.25,29,28,2.59,scattered clouds,,
3265,Byron Bay,AU,-28.65,153.6167,54.0,94,83,5.59,broken clouds,,
3266,Namatanai,PG,-3.6667,152.4333,78.57,81,55,4.41,broken clouds,,
3267,Almenara,BR,-16.1836,-40.6944,84.04,56,37,4.45,scattered clouds,,
3268,Camacha,PT,33.0833,-16.3333,64.4,68,20,13.8,few clouds,,
3269,Ojinaga,MX,29.5667,-104.4167,78.8,12,1,5.75,clear sky,,
3270,Elko,US,41.0002,-115.5012,59.0,25,75,17.27,broken clouds,,
3271,Corinto,GR,37.9407,22.9573,55.99,78,99,1.01,overcast clouds,,
3272,Banikoara,BJ,11.2985,2.4386,95.67,25,95,3.8,overcast clouds,,
3273,Catalina,US,32.5056,-110.9211,82.0,16,0,1.99,clear sky,,
3274,Vila,PT,42.0304,-8.1588,66.0,60,99,1.99,overcast clouds,,
3275,Orsha,BY,54.5153,30.4053,35.02,75,95,9.42,snow,,
3276,Biloela,AU,-24.4167,150.5,58.95,85,0,5.23,clear sky,,
3277,Coria,ES,39.9879,-6.5377,63.84,70,85,12.86,overcast clouds,,
3278,Rovinj,HR,45.08,13.64,60.8,47,0,4.61,clear sky,,
3279,Port Blair,IN,11.6667,92.75,81.93,75,35,7.11,scattered clouds,,
3280,Lucea,JM,18.451,-78.1736,84.2,70,20,18.41,few clouds,,
3281,Arona,ES,28.0996,-16.681,77.0,41,20,20.71,few clouds,,
3282,Champasak,LA,14.75,106.0,75.9,89,87,2.44,overcast clouds,,
3283,Salem,IN,11.65,78.1667,79.34,78,97,2.93,overcast clouds,,
3284,Ostersund,SE,63.1792,14.6357,34.0,47,20,12.66,few clouds,,
3285,Utete,TZ,-7.986,38.758,74.03,95,100,7.87,light rain,,
3286,Ginir,ET,7.1333,40.7,59.11,89,77,3.29,broken clouds,,
3287,Siyabuswa,ZA,-25.1132,29.0445,66.88,23,27,7.05,scattered clouds,,
3288,Amarpur,IN,25.0333,86.9,84.63,17,57,5.88,broken clouds,,
3289,Yerbogachen,RU,61.2767,108.0108,29.07,95,100,1.7,overcast clouds,,
3290,Bathsheba,BB,13.2167,-59.5167,84.2,58,40,19.57,scattered clouds,,
3291,Noumea,NC,-22.2763,166.4572,78.01,100,75,4.61,broken clouds,,
3292,Ajuchitlan,MX,20.7167,-100.0167,78.8,22,75,6.91,broken clouds,,
3293,Maningrida,AU,-12.0667,134.2667,68.79,77,68,7.4,broken clouds,,
3294,Hokitika,NZ,-42.7167,170.9667,47.66,86,29,3.18,scattered clouds,,
3295,Fort Nelson,CA,58.8053,-122.7002,41.0,33,40,5.75,scattered clouds,,
3296,Santander,ES,43.4647,-3.8044,64.4,72,0,4.61,clear sky,,
3297,Tongliao,CN,43.6125,122.2653,40.73,41,26,4.97,scattered clouds,,
3298,Rochegda,RU,62.8,43.25,50.32,68,78,10.51,broken clouds,,
3299,Beidao,CN,34.5686,105.8933,50.41,85,100,1.07,overcast clouds,,
3300,Qalyub,EG,30.1792,31.2056,77.0,29,0,11.5,clear sky,,
3301,Fort Portal,UG,0.6617,30.2748,60.39,97,93,1.59,light rain,,
3302,Harnosand,SE,62.6323,17.9379,39.99,38,20,12.66,few clouds,,
3303,Mmathubudukwane,BW,-24.6,26.4333,66.2,32,0,4.61,clear sky,,
3304,Keffi,NG,8.8486,7.8736,93.2,46,20,5.75,light rain,,
3305,Moose Factory,CA,51.2585,-80.6094,26.6,68,90,11.5,overcast clouds,,
3306,Astoria,US,46.1879,-123.8313,48.2,87,90,8.05,moderate rain,,
3307,Grand Gaube,MU,-20.0064,57.6608,79.0,82,99,10.0,light rain,,
3308,Sharjah,AE,25.3573,55.4033,86.0,50,0,3.44,clear sky,,
3309,Lenger,KZ,42.183,69.8839,59.0,47,0,6.71,clear sky,,
3310,Vicuna,CL,-30.0319,-70.7081,73.0,27,0,3.0,clear sky,,
3311,Laramie,US,41.3114,-105.5911,54.0,25,1,21.85,clear sky,,
